Rank,Puzzles,Solutions
2864,5 6 8 9 9 11,(((8*((9*11)-9))/6)/5)
2865,4 4 4 5 6 9,((4+(4+(5+(6+9))))-4)
2866,5 8 9 9 9 9,(5+(8+(9+((9+9)/9))))
2867,3 3 7 9 9 9,(3-((7*(9-(9+9)))/3))
2868,3 5 5 6 9 10,(3*(5+(((9*10)/6)/5)))
2869,3 5 7 7 7 9,(3+(5-(7-(7+(7+9)))))
2870,3 9 9 10 11 11,((9*(((11+11)-10)-9))-3)
2871,8 8 9 10 10 11,(((9+(10+(10+11)))-8)-8)
2872,8 11 11 11 11 11,((11+(11+(11-(11/11))))-8)
2873,3 3 3 5 6 7,(3*(3-(3+(5-(6+7)))))
2874,3 3 3 4 10 10,(3+(3*(3+(4+(10-10)))))
2875,5 8 8 8 11 11,((8-(8*(8-(11+11))))/5)
2876,4 6 8 9 9 9,(4*(6*(((9+9)-9)-8)))
2877,4 4 4 5 7 10,(4+(4+(4-(5-(7+10)))))
2878,3 5 6 9 9 10,((5-(6-(9+(9+10))))-3)
2879,6 6 7 8 10 10,((6*(((10+10)-8)-7))-6)
2880,4 5 8 10 11 11,(4+(5/(8/(10+(11+11)))))
2881,3 3 3 5 7 8,(3-(3*(3+(5-(7+8)))))
2882,4 6 7 9 9 11,(4/(6/(7+(9+(9+11)))))
2883,3 4 6 6 11 11,(3*((6+(6+(11-11)))-4))
2884,6 6 6 8 9 10,((6*(((9+10)-8)-6))-6)
2885,4 6 8 9 10 10,(4*(6*((9+(10-10))-8)))
2886,3 5 6 9 10 11,(3+(5+(6+(9-(10-11)))))
2887,4 7 8 8 8 8,(4*(7+(8/(8-(8+8)))))
2888,5 7 7 7 8 11,(5+((7*(7-7))+(8+11)))
2889,4 5 5 6 9 11,(4*(5+(5-(6+(9-11)))))
2890,4 6 9 9 11 11,((6-(9-(9+(11+11))))-4)
2891,3 4 5 6 6 10,(3+(4-(5-(6+(6+10)))))
2892,5 7 11 11 11 11,((7-(11-(11+(11+11))))-5)
2893,6 6 6 8 10 11,(6-(6*(6-(8-(10-11)))))
2894,3 3 4 4 4 7,(3*(((4+(4+7))-4)-3))
2895,5 5 6 7 7 8,(5+(5+(6-(7-(7+8)))))
2896,4 7 8 8 9 9,(4*(7-(8/(8+(9-9)))))
2897,4 6 7 9 10 11,((6*(7-((10+11)/9)))-4)
2898,4 9 9 10 11 11,(4*(9+(9+(10-(11+11)))))
2899,3 3 4 8 11 11,(3+(3+(4-(8-(11+11)))))
2900,4 4 8 9 11 11,(4-(4*(8+(9-(11+11)))))
2901,3 3 5 5 5 10,(3*(3-(5+(5-(5+10)))))
2902,5 5 5 9 9 9,(5+(5+(5-(9-(9+9)))))
2903,6 7 8 10 11 11,(6*(7+(8-(10+(11/11)))))
2904,6 8 9 10 10 10,((8*(9/(10/(10+10))))/6)
2905,4 5 5 5 6 9,(4-(5-(5+(5+(6+9)))))
2906,8 9 10 10 10 11,(((10+(10+(10+11)))-9)-8)
2907,8 9 9 9 10 10,(8*(((9+9)/9)+(10/10)))
2908,7 8 8 8 9 9,(7-((8-(8*(9+9)))/8))
2909,3 4 4 5 6 7,(3*(4-(4+(5-(6+7)))))
2910,5 6 6 6 9 9,((6+(6+(6*(9+9))))/5)
2911,3 3 5 6 9 10,(((5+(6+(9+10)))-3)-3)
2912,3 3 3 6 7 9,(3-(3*(3+(6-(7+9)))))
2913,5 5 5 9 10 10,(((5+(9+(10+10)))-5)-5)
2914,5 8 10 10 10 11,((8-(10-(10+(10+11))))-5)
2915,3 4 6 8 8 11,(3+(4+(6-(8-(8+11)))))
2916,4 5 5 5 7 10,((5*(5-((7-10)/5)))-4)
2917,4 7 9 11 11 11,(4/(7/(9+(11+(11+11)))))
2918,7 7 7 8 9 10,(7+(((7+(7*8))/9)+10))
2919,4 9 9 9 9 11,(4*(9+(9-((9/9)+11))))
2920,3 4 4 5 7 8,(3*((4/(5/(7+8)))-4))
2921,5 6 7 9 9 9,((6*((9+(9+9))-7))/5)
2922,8 10 11 11 11 11,((10-(11-(11+(11+11))))-8)
2923,4 7 8 9 9 11,((7-(8-(9+(9+11))))-4)
2924,3 4 4 6 6 11,(3*(4+(4*(6+(6-11)))))
2925,3 4 8 8 10 11,(3+(4+(8+(8-(10-11)))))
2926,7 7 7 8 10 11,(((7+(8*(10+11)))-7)/7)
2927,4 4 4 4 4 10,(4*(4+(4+(4+(4-10)))))
2928,4 4 7 9 10 10,(4+(4+(7+(9+(10-10)))))
2929,5 6 7 9 10 10,(5+(6-((9-(10*10))/7)))
2930,3 6 7 7 7 11,((6+(7*(7+(7-11))))-3)
2931,6 6 9 9 10 11,(6-(6*(9+(9-(10+11)))))
2932,3 6 9 10 10 11,(3*(6-(9+(10-(10+11)))))
2933,3 4 5 5 8 8,(3-(4-(5*(5+(8-8)))))
2934,4 5 6 8 8 8,(4/(5/(6+(8+(8+8)))))
2935,3 4 4 7 10 11,(3/(4/(4+(7+(10+11)))))
2936,6 6 7 7 8 10,(6+(6+(7+(7+(8-10)))))
2937,3 5 5 7 7 8,(3*(5-(5+(7-(7+8)))))
2938,3 3 3 3 8 9,(3*((((8+9)-3)-3)-3))
2939,3 4 4 4 4 6,((4*(4+(4+(4+6))))/3)
2940,4 7 8 9 10 11,((7*(((10+11)-9)-8))-4)
2941,3 6 6 6 8 11,(((6*((8+11)-6))-6)/3)
2942,5 5 7 7 10 10,(((7+(7+(10+10)))-5)-5)
2943,3 3 6 10 10 11,(3*(3-(6+(10-(10+11)))))
2944,6 6 6 7 7 11,(((6*(7+(7+11)))-6)/6)
2945,7 7 7 7 7 9,((7+(7*(7+(7+9))))/7)
2946,4 6 7 7 8 8,((6*((7+(8+8))-7))/4)
2947,3 5 5 7 8 9,(3*((5+(7-(8-9)))-5))
2948,3 3 3 3 9 10,(3*(3+(3+(3+(9-10)))))
2949,5 5 5 5 8 9,(5*((((5*8)+9)/5)-5))
2950,3 10 10 10 10 11,(3-((10-((10+10)*11))/10))
2951,4 8 10 11 11 11,((8+(10/(11/(11+11))))-4)
2952,4 4 4 5 9 9,((4+(4*(5+(9+9))))/4)
2953,8 8 9 9 9 9,(8*((9+((9+9)/9))-8))
2954,6 7 8 9 9 11,(((8+(9+(9+11)))-7)-6)
2955,8 8 9 9 10 10,(8-(8*(9+(9-(10+10)))))
2956,6 7 9 9 10 10,(((7+9)*(9+(10-10)))/6)
2957,4 4 4 5 5 11,((4*(((5+11)-5)-4))-4)
2958,3 4 5 6 9 11,(((5+(6+(9+11)))-4)-3)
2959,6 8 8 8 8 10,((8*((8+(8+10))-8))/6)
2960,5 7 9 9 11 11,((7-(9-(9+(11+11))))-5)
2961,3 3 3 5 5 9,((((5*(5*9))/3)-3)/3)
2962,3 5 5 8 8 11,(((5+(8+(8+11)))-5)-3)
2963,4 6 6 8 8 9,(4*(6*((8+(8-9))-6)))
2964,3 5 6 8 9 9,(((6+(8+(9+9)))-5)-3)
2965,3 3 4 5 6 11,(3+(3-(4-(5+(6+11)))))
2966,3 3 8 8 10 10,(3+(((8*8)-(10/10))/3))
2967,3 3 5 5 7 9,((((5*(7+9))-5)-3)/3)
2968,3 3 3 5 6 10,((3+(3+(5+(6+10))))-3)
2969,3 4 6 6 7 8,(3-((6-(6*(7+8)))/4))
2970,3 5 7 8 10 11,((5-(7-(8+(10+11))))-3)
2971,3 5 6 8 10 10,((5-(6-(8+(10+10))))-3)
2972,5 5 6 6 6 6,((5+(6+(6+(6+6))))-5)
2973,4 4 7 8 8 10,(((7*(8*(10-8)))/4)-4)
2974,3 3 8 8 11 11,((3-(8-((8*11)-11)))/3)
2975,3 3 5 5 8 10,(3+(3-(5-(5+(8+10)))))
2976,3 4 4 6 8 11,(3+(4+(4-(6-(8+11)))))
2977,5 5 5 8 8 8,(5+(5+(5+(8+(8/8)))))
2978,4 5 5 5 9 9,(4-(5-(5*(5+(9-9)))))
2979,5 6 7 8 8 9,(((((7+8)*8)/6)+9)-5)
2980,4 7 8 8 8 11,(((8+(8+(8+11)))-7)-4)
2981,9 9 9 9 9 11,((9+(9+((9+9)*11)))/9)
2982,4 4 5 5 6 10,(4+(4-(5-(5+(6+10)))))
2983,4 5 7 11 11 11,(4-(5*(7+(11-(11+11)))))
2984,4 4 7 8 9 10,(4+(4+(7+(8-(9-10)))))
2985,5 6 8 8 9 11,((6*((8+(9+11))-8))/5)
2986,3 3 4 4 4 10,(3*(3*(4*(4/(10-4)))))
2987,3 4 4 4 6 6,(3*(((4+(6+6))-4)-4))
2988,3 9 9 9 11 11,(3-((9-(9*(11+11)))/9))
2989,3 3 5 8 8 11,(((((8*11)-8)-5)-3)/3)
2990,7 7 7 7 9 9,(((7*(7+(9+9)))-7)/7)
2991,4 4 4 4 7 10,(4+(4*(4+(4+(7-10)))))
2992,3 3 4 10 10 11,(3-(3*(4+(10-(10+11)))))
2993,3 3 3 10 10 10,(3-(3*(3+(10-(10+10)))))
