Rank,Puzzles,Solutions
4202,2 3 13 19,(19-((3-13)/2))
4203,2 11 15 18,(2-(11-(15+18)))
4204,3 12 13 13,((3-(13/13))*12)
4205,8 11 14 15,((8-14)*(11-15))
4206,3 3 14 19,(3*(3-(14-19)))
4207,2 2 10 17,(2+((10/2)+17))
4208,3 3 7 16,((3*(16-7))-3)
4209,6 11 12 12,(((11*12)+12)/6)
4210,1 3 12 16,(((12+16)-3)-1)
4211,3 3 3 18,(((3*3)+18)-3)
4212,1 3 5 13,(1*(3*(13-5)))
4213,5 5 13 15,(((13-5)*15)/5)
4214,1 3 8 18,(1-(3-(8+18)))
4215,7 8 15 19,((7+(15-19))*8)
4216,10 13 13 15,(10-((13/13)-15))
4217,9 13 13 19,((9-13)*(13-19))
4218,3 7 16 19,(3-(7*(16-19)))
4219,4 5 10 11,(4*(5-(10-11)))
4220,1 7 14 16,(1-(7-(14+16)))
4221,2 5 8 8,(((5*8)+8)/2)
4222,6 6 15 18,(6-(6*(15-18)))
4223,6 7 7 19,(((7*7)-19)-6)
4224,8 11 13 18,(8+(11-(13-18)))
4225,6 6 8 15,(((8-6)*15)-6)
4226,2 4 5 6,(((5*6)-4)-2)
4227,4 8 15 19,(8-(4*(15-19)))
4228,3 6 13 19,((3*6)-(13-19))
4229,5 5 16 16,((5*5)-(16/16))
4230,3 5 14 15,((15/3)+(5+14))
4231,1 3 11 19,(1*(3*(19-11)))
4232,4 4 8 11,((4+4)*(11-8))
4233,2 8 13 16,(((13*16)/8)-2)
4234,1 2 7 17,((2-1)*(7+17))
4235,1 5 12 12,((12*12)/(1+5))
4236,2 4 5 19,((2*(19-5))-4)
4237,4 12 12 12,((4*12)-(12+12))
4238,5 8 16 17,(5+((16/8)+17))
4239,2 13 16 16,(2*(13-(16/16)))
4240,3 10 10 12,(3*(10+(10-12)))
4241,1 5 5 9,((1+5)*(9-5))
4242,1 5 8 14,((1-5)*(8-14))
4243,5 7 13 15,((5+7)*(15-13))
4244,8 8 8 19,(8*((19-8)-8))
4245,6 13 17 19,(((13+17)/6)+19)
4246,6 8 10 14,(6*(8+(10-14)))
4247,6 8 13 19,(6/(8/(13+19)))
4248,4 6 14 15,(4*(6*(15-14)))
4249,10 10 11 13,((10+(11+13))-10)
4250,1 6 6 12,(1*(6+(6+12)))
4251,2 3 7 17,((3-2)*(7+17))
4252,1 6 9 17,((17-1)/(6/9))
4253,2 6 12 12,((2*(6+12))-12)
4254,3 3 6 8,(((3+6)*8)/3)
4255,2 2 4 15,(2-(2*(4-15)))
4256,1 2 11 14,(1-(2-(11+14)))
4257,9 10 11 14,(9-(10-(11+14)))
4258,2 6 7 18,((18-(2*7))*6)
4259,1 3 4 5,(1+(3+(4*5)))
4260,3 5 13 18,(((5+13)/3)+18)
4261,3 4 14 14,((3*14)-(4+14))
4262,3 15 16 17,(3/((17-15)/16))
4263,6 12 12 14,((12+14)-(12/6))
4264,2 7 13 15,(((7+15)/2)+13)
4265,6 12 15 19,((6-12)*(15-19))
4266,1 1 7 16,(1*(1+(7+16)))
4267,1 5 11 15,((1+5)*(15-11))
4268,5 14 14 16,(14-(5*(14-16)))
4269,3 8 13 19,(((19-13)-3)*8)
4270,3 7 14 15,(3*(7-(14-15)))
4271,1 4 5 8,((1+5)*(8-4))
4272,10 13 16 18,((10-18)*(13-16))
4273,2 10 13 16,(((13-10)*16)/2)
4274,3 7 7 12,((3-(7/7))*12)
4275,1 8 11 16,((1+11)/(8/16))
4276,11 12 19 19,(11+(12+(19/19)))
4277,5 6 13 14,((5+(13-14))*6)
4278,1 7 12 12,((12*12)/(7-1))
4279,8 10 12 13,((10*12)/(13-8))
4280,4 5 13 14,(4*(5-(13-14)))
4281,8 10 15 18,(15-(18/(8-10)))
4282,3 3 9 9,(3+(3+(9+9)))
4283,5 10 11 19,(5-((10-11)*19))
4284,2 2 14 19,(((14/2)+19)-2)
4285,1 7 8 14,((1+(14/7))*8)
4286,2 6 18 18,((18+18)-(2*6))
4287,7 12 15 15,((7-15)*(12-15))
4288,6 10 10 10,((10+(10+10))-6)
4289,2 2 7 16,((2/2)+(7+16))
4290,12 12 13 16,((12*(16-13))-12)
4291,3 3 4 15,(3*((15-4)-3))
4292,3 6 11 15,((11+15)-(6/3))
4293,2 5 7 13,(((7-5)*13)-2)
4294,5 5 17 17,(((17+17)-5)-5)
4295,2 5 6 17,((2*6)-(5-17))
4296,4 8 9 17,((4*8)+(9-17))
4297,1 2 3 4,(1*(2*(3*4)))
4298,1 3 3 8,(((1+8)*3)-3)
4299,9 9 11 13,((9+(11+13))-9)
4300,10 12 14 18,(((14*18)-12)/10)
4301,5 5 10 14,((5+(10+14))-5)
4302,4 4 11 14,((4+4)*(14-11))
4303,10 13 19 19,(10+(13+(19/19)))
4304,5 13 14 15,(14-(5*(13-15)))
4305,5 8 10 15,((8*15)/(10-5))
4306,6 14 14 19,(6-((14/14)-19))
4307,2 13 19 19,(2*(13-(19/19)))
4308,3 10 12 19,(3-(10-(12+19)))
4309,6 7 8 16,((7-6)*(8+16))
4310,1 7 11 15,((1-7)*(11-15))
4311,8 9 12 12,(8+((12*12)/9))
4312,6 6 12 17,((6*(17-12))-6)
4313,6 10 16 16,(((10*16)-16)/6)
4314,2 5 17 17,((17+17)-(2*5))
4315,4 6 8 13,(((13-6)-4)*8)
4316,1 10 11 12,((1-(10-11))*12)
4317,7 12 14 18,((7*(12/14))+18)
4318,3 6 14 16,(3*(6-(14-16)))
4319,6 9 13 14,(6-(9-(13+14)))
4320,4 8 12 18,((4-8)*(12-18))
4321,2 4 14 15,(((4+14)/2)+15)
4322,8 12 15 18,((8+12)/(15/18))
4323,3 6 10 18,(((10-6)*18)/3)
4324,10 12 17 19,(10+(12-(17-19)))
4325,4 7 16 19,(((16+19)-7)-4)
4326,2 8 17 18,((2*17)+(8-18))
4327,2 15 16 18,(((18-15)*16)/2)
4328,3 5 11 14,(3*(5-(11-14)))
4329,2 4 4 7,(2*(4*(7-4)))
4330,5 12 12 15,((5+(12-15))*12)
4331,2 4 7 12,(((2+7)*4)-12)
4332,1 2 2 7,((7-1)*(2+2))
4333,10 11 13 17,(((13-11)*17)-10)
4334,2 4 6 16,((4+(6+16))-2)
4335,4 7 9 16,(16-(4*(7-9)))
4336,2 8 10 15,(2*(8/(10/15)))
4337,6 12 13 15,(12-(6*(13-15)))
4338,3 4 5 7,(3*((5+7)-4))
4339,4 11 12 19,(4-(11-(12+19)))
4340,2 7 14 16,((2-(7/14))*16)
4341,3 4 8 12,(3*(4-(8-12)))
4342,1 5 9 11,((5+(9+11))-1)
4343,1 14 19 19,(1*((19+19)-14))
4344,3 8 11 15,(15-(3*(8-11)))
4345,8 8 10 12,(8-(8*(10-12)))
4346,2 7 7 13,(2*(13-(7/7)))
4347,7 10 12 14,(10-(7*(12-14)))
4348,5 8 9 18,(5-(8-(9+18)))
4349,1 1 10 19,((10/(1+1))+19)
4350,11 13 16 19,((11-19)*(13-16))
4351,6 8 8 9,(((8+8)*9)/6)
4352,2 3 9 10,(2+(3+(9+10)))
4353,6 13 14 18,(6-((13-14)*18))
4354,1 6 10 14,(1*(6*(14-10)))
4355,4 6 11 14,((4*11)-(6+14))
4356,3 9 13 14,(3*(9+(13-14)))
4357,5 10 10 11,((10+(10*11))/5)
4358,3 9 12 18,(3-(9-(12+18)))
4359,5 6 7 12,((5+7)/(6/12))
4360,2 2 3 3,(2*(2*(3+3)))
4361,1 8 14 19,(((14+19)-8)-1)
4362,2 3 4 16,(2*(3/(4/16)))
4363,2 6 9 11,((6+(9+11))-2)
4364,1 9 11 11,((1+11)*(11-9))
4365,3 3 3 7,(3*((3/3)+7))
4366,3 12 13 15,((13+15)-(12/3))
4367,16 18 18 19,(18-(18/(16-19)))
4368,6 12 16 16,(6/((16-12)/16))
4369,2 7 17 17,((2*17)+(7-17))
4370,2 14 16 17,(((17-14)*16)/2)
4371,3 4 11 13,(3*(4*(13-11)))
4372,3 3 7 18,(3*((18-7)-3))
4373,6 11 12 14,(6/((14-11)/12))
4374,1 3 12 18,((1+3)*(18-12))
4375,10 14 16 19,(19-(10/(14-16)))
4376,1 4 9 10,(1+(4+(9+10)))
4377,3 8 10 18,(((8+10)/3)+18)
4378,1 3 5 15,(1+(3+(5+15)))
4379,9 13 17 19,(9+(13-(17-19)))
4380,3 7 11 14,(3-(7*(11-14)))
4381,8 16 19 19,(8+(16+(19-19)))
4382,15 16 18 18,(15-(18/(16-18)))
4383,9 12 14 17,(9+(12-(14-17)))
4384,5 6 10 13,((6+(10+13))-5)
4385,7 13 15 16,((7-15)*(13-16))
4386,4 5 10 13,((5+(10+13))-4)
4387,5 9 10 10,((9+(10+10))-5)
4388,12 12 17 18,(12-(12*(17-18)))
4389,1 7 14 18,(((14+18)-7)-1)
4390,2 5 8 10,(((10-5)-2)*8)
4391,8 11 17 18,(8/((17-11)/18))
4392,4 8 10 14,(((10-8)*14)-4)
4393,4 8 13 19,((4-8)*(13-19))
4394,2 4 5 8,(2*(4*(8-5)))
4395,1 2 12 13,(1-(2-(12+13)))
4396,6 11 11 17,(6+((11/11)+17))
4397,5 5 16 18,(((16+18)-5)-5)
4398,3 5 14 17,(3*(5-(14-17)))
4399,4 4 8 13,(4-(4*(8-13)))
4400,1 2 7 19,(1*((7+19)-2))
4401,1 5 12 14,(14/(1-(5/12)))
4402,11 13 14 15,(11-(13*(14-15)))
4403,4 12 12 14,(4*(12/(14-12)))
4404,2 13 16 18,((13*(18-16))-2)
4405,4 6 9 10,(4*(6*(10-9)))
4406,6 8 17 19,(6*(8/(19-17)))
4407,2 2 4 4,(2*((2*4)+4))
4408,6 8 10 16,(6-(8-(10+16)))
4409,1 6 13 17,(1*((13+17)-6))
4410,4 14 16 16,((4*14)-(16+16))
4411,15 18 18 18,(18-(18/(15-18)))
4412,2 4 8 9,(((9-4)-2)*8)
4413,2 3 7 19,(((3+7)/2)+19)
4414,2 6 12 14,(2*(6*(14-12)))
4415,9 10 18 19,((9*(10/18))+19)
4416,2 2 4 17,((2*(17-4))-2)
4417,9 10 11 16,(9+(10-(11-16)))
4418,1 1 12 12,((1+(12+12))-1)
4419,9 9 12 12,((9+(12+12))-9)
4420,3 4 14 16,(3*(4*(16-14)))
4421,1 5 15 15,(((15+15)-5)-1)
4422,1 1 7 18,(1*((7+18)-1))
4423,1 5 11 17,(1-(5-(11+17)))
4424,3 7 14 17,(3-(7*(14-17)))
4425,2 10 13 18,(18-(2*(10-13)))
4426,7 13 18 19,((7*(19-13))-18)
4427,1 7 12 14,(1/(7/(12*14)))
4428,3 3 9 11,(3*(11-(9/3)))
4429,3 3 12 16,((3+3)*(16-12))
4430,8 11 11 16,(8-(11-(11+16)))
4431,8 15 15 15,(8+(15+(15/15)))
4432,2 2 7 18,(2-(2*(7-18)))
4433,1 3 7 8,(((7-3)-1)*8)
4434,3 6 11 17,((3*6)-(11-17))
4435,5 5 14 14,((5*5)-(14/14))
4436,1 2 3 6,(((2+3)-1)*6)
4437,4 13 16 17,(4-(13-(16+17)))
4438,4 4 18 19,(18/((19/4)-4))
4439,4 4 11 16,(4-(4*(11-16)))
4440,4 12 13 15,(4*(12/(15-13)))
4441,5 8 10 17,(5-(8-(10+17)))
4442,6 7 8 18,(6-((7-8)*18))
4443,5 9 19 19,(((19+19)-9)-5)
4444,7 12 18 18,((7*(18-12))-18)
4445,2 5 17 19,(17-((5-19)/2))
4446,4 6 8 15,(4+((8*15)/6))
4447,3 6 14 18,(((6-3)*14)-18)
4448,3 13 13 18,(3*(13+(13-18)))
4449,6 9 10 11,((9+(10+11))-6)
4450,3 5 18 19,((3*(19-5))-18)
4451,2 4 11 12,(((11-2)*4)-12)
4452,6 9 13 16,(6/((13-9)/16))
4453,8 12 12 15,((12+(12*15))/8)
4454,2 4 14 17,(2*(4*(17-14)))
4455,1 2 9 12,(1+(2+(9+12)))
4456,3 5 11 16,(((11-3)*5)-16)
4457,1 2 2 9,((1+(2+9))*2)
4458,10 11 13 19,(19-(10/(11-13)))
4459,2 4 6 18,((4*(18-6))/2)
4460,4 7 9 18,(4-(7-(9+18)))
4461,1 1 3 5,((1+3)*(1+5))
4462,2 8 10 17,(((2*10)-17)*8)
4463,1 2 4 18,(1*(2+(4+18)))
4464,6 12 13 17,(6-(12-(13+17)))
4465,3 4 5 9,(3*(4-(5-9)))
4466,2 7 14 18,((2*(7+14))-18)
4467,1 5 9 13,((1+5)*(13-9))
4468,3 8 11 17,((3*11)+(8-17))
4469,8 8 10 14,((8+(10+14))-8)
4470,8 8 9 18,(8+(8/(9/18)))
4471,5 7 10 16,(5-(7-(10+16)))
4472,4 6 18 19,(4*(6*(19-18)))
4473,6 8 8 11,((6+(8-11))*8)
4474,11 12 17 17,(11+(12+(17/17)))
4475,5 6 11 12,((6+(11+12))-5)
4476,2 3 9 12,(12-(2*(3-9)))
4477,1 6 10 16,(16/((10/6)-1))
4478,5 10 10 13,(((10*13)-10)/5)
4479,3 3 7 7,((3+(3/7))*7)
4480,2 6 16 16,(((16+16)-6)-2)
4481,2 3 4 18,(((3*4)/2)+18)
4482,2 2 5 14,(2*((14/2)+5))
4483,3 3 3 9,(3*(9-(3/3)))
4484,3 12 13 17,(3*(12+(13-17)))
4485,1 3 8 9,(1/(3/(8*9)))
4486,8 11 14 19,(8/(11/(14+19)))
4487,3 4 18 18,((18+18)-(3*4))
4488,8 15 18 18,(8+(15+(18/18)))
4489,6 12 16 18,(12-(6*(16-18)))
4490,2 7 17 19,(19-((7-17)/2))
4491,2 14 16 19,((2+19)/(14/16))
4492,3 4 11 15,(3*(4-(11-15)))
4493,7 8 11 12,((8+(11+12))-7)
4494,6 11 12 16,((6+16)/(11/12))
4495,11 11 15 17,(11+(11-(15-17)))
4496,4 4 9 12,((4+4)*(12-9))
4497,7 10 15 17,(10-(7*(15-17)))
4498,1 4 9 12,((4+(9+12))-1)
4499,1 3 5 17,((3+(5+17))-1)
4500,3 7 11 16,((3*11)+(7-16))
4501,8 10 16 17,(((16*17)/8)-10)
4502,2 10 10 17,(10-(2*(10-17)))
4503,4 5 17 18,(4*(5-(17-18)))
4504,2 13 17 17,(2*(13-(17/17)))
4505,3 10 11 13,(3*(10+(11-13)))
4506,6 7 7 10,(6*(7+(7-10)))
4507,7 9 12 15,((7-15)*(9-12))
4508,7 9 11 19,(7+(9-(11-19)))
4509,9 12 14 19,((9+19)*(12/14))
4510,5 6 10 15,(5-(6-(10+15)))
4511,7 13 15 18,((7+13)/(15/18))
4512,1 7 9 13,((1-7)*(9-13))
4513,4 5 10 15,(4-(5-(10+15)))
4514,6 10 14 14,(6-(10-(14+14)))
4515,8 13 16 18,((8*(18-13))-16)
4516,7 12 12 16,(7+((12/12)+16))
4517,2 5 8 12,(((2*5)-8)*12)
4518,3 6 6 7,(3*((6/6)+7))
4519,4 8 10 16,(4+((10*16)/8))
4520,1 2 7 8,(1+((2*8)+7))
4521,10 12 15 17,(10+(12-(15-17)))
4522,3 6 8 16,(3*(6+(16/8)))
4523,2 4 5 10,((2*5)+(4+10))
4524,9 11 16 17,(9/((17-11)/16))
4525,4 7 7 14,((7+(7+14))-4)
4526,2 8 8 13,(2*(13-(8/8)))
4527,4 4 12 13,((12+13)-(4/4))
4528,2 8 11 18,(18-(2*(8-11)))
4529,1 11 11 13,((1+11)*(13-11))
4530,6 11 11 19,(6-((11/11)-19))
4531,4 4 8 15,((4*(15-8))-4)
4532,8 8 8 10,(8-(8*(8-10)))
4533,8 17 18 18,(8+(17-(18/18)))
4534,1 5 12 16,(1-(5-(12+16)))
4535,11 13 14 17,(17-(14/(11-13)))
4536,4 12 12 16,((12*16)/(12-4))
4537,2 3 7 8,(2*((7+8)-3))
4538,3 10 10 16,((3*10)+(10-16))
4539,4 6 9 12,(12-(4*(6-9)))
4540,3 9 11 12,(3*(9+(11-12)))
4541,3 13 14 15,(((13+14)/3)+15)
4542,5 7 13 19,(((7*19)-13)/5)
4543,2 2 4 6,(2*(2+(4+6)))
4544,2 5 14 18,(((5-2)*14)-18)
4545,6 8 10 18,((6-18)*(8-10))
4546,2 11 14 14,(2*(11+(14/14)))
4547,2 6 7 9,(2+(6+(7+9)))
4548,4 14 16 18,(4-(14-(16+18)))
4549,7 11 12 15,((7+15)/(11/12))
4550,2 4 8 11,(2*(4*(11-8)))
4551,7 15 15 18,(7-((15/15)-18))
4552,1 2 6 11,(1+((2*6)+11))
4553,3 5 8 15,((3*(5+8))-15)
4554,1 2 15 16,(1+((16/2)+15))
4555,2 7 8 12,(2*((8-7)*12))
4556,4 10 11 12,((12/4)+(10+11))
4557,12 17 17 17,(12/(17/(17+17)))
4558,7 10 16 18,((7*(16-10))-18)
4559,3 4 14 18,(3/(4/(14+18)))
4560,9 13 15 17,(9+(13-(15-17)))
4561,8 16 17 17,(8+(16+(17-17)))
4562,14 16 16 16,(16-(16/(14-16)))
4563,1 5 11 19,(((11+19)-5)-1)
4564,7 9 10 11,(10-(7*(9-11)))
4565,1 4 12 15,(1-(4-(12+15)))
4566,3 7 14 19,(3+((14/7)+19))
4567,4 5 8 11,((4-8)*(5-11))
4568,2 2 7 7,(2*((7+7)-2))
4569,3 12 14 14,((14+14)-(12/3))
4570,3 12 17 19,(((17+19)/3)+12)
4571,5 6 13 18,((13-5)/(6/18))
4572,1 7 12 16,((12*16)/(1+7))
4573,2 6 6 12,(2*((6+12)-6))
4574,3 3 9 13,((3+3)*(13-9))
4575,3 11 11 12,((3-(11/11))*12)
4576,1 7 8 18,((8*18)/(7-1))
4577,3 3 12 18,(((12+18)-3)-3)
4578,8 15 15 17,(8-((15/15)-17))
4579,2 5 11 15,((2*15)+(5-11))
4580,3 3 4 19,((3*3)-(4-19))
4581,1 3 7 10,(10-((1-3)*7))
4582,9 9 15 15,(((15*15)-9)/9)
4583,3 6 11 19,((3-6)*(11-19))
4584,4 9 10 11,(4-((9-11)*10))
4585,4 13 16 19,(((19-13)*16)/4)
4586,9 9 11 17,(9+(9-(11-17)))
4587,9 12 15 16,((9-15)*(12-16))
4588,2 13 14 16,((13*(16-14))-2)
4589,3 10 17 17,((3*17)-(10+17))
4590,4 5 7 14,(((7-5)*14)-4)
4591,6 7 16 19,(6*(7+(16-19)))
4592,6 8 9 10,(6-((8-10)*9))
4593,1 7 11 19,(1-(7-(11+19)))
4594,6 18 18 19,(6-(18*(18-19)))
4595,1 6 7 17,(((6*7)-17)-1)
4596,1 2 16 17,(((16/2)+17)-1)
4597,2 4 11 14,(2*(4*(14-11)))
4598,8 12 12 17,(((12*17)-12)/8)
4599,2 4 14 19,(19-((4-14)/2))
4600,1 2 9 14,((2+(9+14))-1)
4601,3 5 11 18,((5-(11/3))*18)
4602,1 1 3 7,(1*((1+7)*3))
4603,2 8 10 19,((2+(10*19))/8)
4604,4 12 16 18,(4*(12/(18-16)))
4605,6 12 13 19,(6+(12-(13-19)))
4606,3 4 5 11,(((3+4)*5)-11)
4607,8 8 17 19,(8-(8*(17-19)))
4608,3 4 8 16,(3*(4/(8/16)))
4609,1 5 9 15,((1-5)*(9-15))
4610,2 12 14 15,(2*(12*(15-14)))
4611,6 8 15 16,(((15*16)/8)-6)
4612,2 3 16 17,((2*(3+17))-16)
4613,5 6 11 14,(5-(6-(11+14)))
4614,2 3 9 14,((3+(9+14))-2)
4615,10 10 15 19,(10+(10-(15-19)))
4616,2 2 10 10,(2+(2+(10+10)))
4617,4 6 11 18,(((11-4)*6)-18)
4618,3 3 7 9,(3+((7*9)/3))
4619,5 6 7 16,((6+(7+16))-5)
4620,2 6 16 18,(2*(6*(18-16)))
4621,3 3 10 14,((3+(10+14))-3)
4622,2 2 5 16,(2-(2*(5-16)))
4623,2 6 9 15,(2*(6-(9-15)))
4624,3 3 3 11,((3*11)-(3*3))
4625,1 3 5 6,(1+((3*6)+5))
4626,1 1 16 16,((16/(1+1))+16)
4627,1 3 8 11,(((3*11)-8)-1)
4628,3 11 14 15,(15-(3*(11-14)))
4629,1 12 18 19,(((18+19)-12)-1)
4630,1 1 9 13,(1+(1+(9+13)))
4631,3 4 11 17,(((4*11)-17)-3)
4632,1 11 12 12,((1-(11-12))*12)
4633,6 11 12 18,(6-((11-12)*18))
4634,4 4 9 14,(4-(4*(9-14)))
4635,1 1 4 19,(1*(1+(4+19)))
4636,7 10 15 19,(19-(15/(7-10)))
4637,1 4 9 14,((1-(9-14))*4)
4638,2 10 18 18,(((18+18)-10)-2)
4639,3 7 11 18,(((11-7)*18)/3)
4640,6 7 14 15,(((14*15)/7)-6)
4641,8 10 16 19,((8*(10/16))+19)
4642,2 10 10 19,((10+19)-(10/2))
4643,2 13 17 19,((13*(19-17))-2)
4644,5 10 13 16,(5-(10-(13+16)))
4645,3 10 11 15,((3*15)-(10+11))
4646,2 2 16 16,(((2*16)+16)/2)
4647,6 6 8 8,(6/((8-6)/8))
4648,3 3 13 15,(3*(13-(15/3)))
4649,6 6 11 13,((6+(11+13))-6)
4650,8 9 10 12,((8+10)/(9/12))
4651,6 10 14 16,(6/((14-10)/16))
4652,2 5 15 17,((2*17)+(5-15))
4653,5 9 9 18,(5+((9/9)+18))
4654,7 12 12 18,(7-((12/12)-18))
4655,1 3 11 12,(((3*12)-11)-1)
4656,2 5 8 14,(((5*8)-14)-2)
4657,12 15 17 19,(12*((15+19)/17))
4658,4 8 10 18,(4-(8-(10+18)))
4659,1 2 7 10,(1*((2*7)+10))
4660,3 6 8 18,((8+18)-(6/3))
4661,2 4 5 12,(2*((5-4)*12))
4662,9 11 16 19,((11*(19-16))-9)
4663,1 11 18 18,(((18+18)-11)-1)
4664,10 15 15 16,(10+(15+(15-16)))
4665,4 4 12 15,((4+4)*(15-12))
4666,5 5 7 17,((5+(7+17))-5)
4667,5 8 12 12,(((8-5)*12)-12)
4668,4 4 8 17,((8+17)-(4/4))
4669,6 14 16 16,(6-(14-(16+16)))
4670,8 8 8 12,((8*(12-8))-8)
4671,3 10 14 16,(3*(10+(14-16)))
4672,11 13 14 19,(((13-11)*19)-14)
4673,2 3 7 10,((2+(7*10))/3)
4674,1 6 9 10,((6+(9+10))-1)
4675,8 9 16 18,(((16*18)/9)-8)
4676,2 12 17 18,(2*(12*(18-17)))
4677,3 9 11 14,((9*(14-11))-3)
4678,1 10 12 13,(((13-10)-1)*12)
4679,1 6 11 19,(1*((11+19)-6))
4680,3 13 14 17,(((13+17)/3)+14)
4681,8 9 9 15,(8*(9+(9-15)))
4682,6 10 13 19,(6*(10+(13-19)))
4683,2 2 4 8,(((2+4)*8)/2)
4684,5 19 19 19,(5-(19-(19+19)))
4685,2 11 11 11,(2*(11+(11/11)))
4686,6 9 14 15,((6/(9/15))+14)
4687,2 6 7 11,(2*((7+11)-6))
4688,2 11 14 16,(2-(11*(14-16)))
4689,7 11 12 17,(7-((11-12)*17))
4690,2 4 8 13,(((8*13)/4)-2)
4691,10 11 14 18,((10-18)*(11-14))
4692,8 15 16 16,(8+(15+(16/16)))
4693,1 2 6 13,(((2*6)+13)-1)
4694,4 7 10 17,(4-(7-(10+17)))
4695,3 5 5 12,((3-(5/5))*12)
4696,3 5 8 17,((3*5)-(8-17))
4697,6 12 14 16,(6-(12-(14+16)))
4698,1 2 15 18,(1*((18/2)+15))
4699,9 10 15 18,((9*(10/15))+18)
4700,3 4 9 13,(3*(4-(9-13)))
4701,11 11 13 15,(11+(11-(13-15)))
4702,10 14 15 15,(10+(14+(15-15)))
4703,2 7 11 19,(((7+19)/2)+11)
4704,1 5 6 14,((5+(6+14))-1)
4705,9 9 12 16,((9+9)/(12/16))
4706,7 10 13 15,(((10-7)*13)-15)
4707,3 7 10 10,((7+(10+10))-3)
4708,1 5 15 19,((1+5)*(19-15))
4709,9 13 15 19,((13*15)-(9*19))
4710,8 16 17 19,((16*(19-17))-8)
4711,11 12 14 18,((12+(14*18))/11)
4712,7 13 13 16,(7+((13/13)+16))
4713,10 10 12 18,((10+(10-18))*12)
4714,4 5 8 13,((4*(13-5))-8)
4715,2 11 17 17,(2*(11+(17/17)))
4716,3 3 4 8,(3*((4-3)*8))
4717,3 12 14 16,(3/((14-12)/16))
4718,5 18 18 18,(5+(18+(18/18)))
4719,1 7 12 18,(1-(7-(12+18)))
4720,2 5 6 10,(2/(5/(6*10)))
4721,4 8 9 10,((4+(9-10))*8)
4722,2 6 6 14,((6+(6+14))-2)
4723,2 14 17 18,(18-(2*(14-17)))
4724,9 17 17 19,(9+(17+(17-19)))
4725,3 11 11 14,(3*(11+(11-14)))
4726,1 12 12 13,((1-(12-13))*12)
4727,1 12 15 18,((1+15)/(12/18))
4728,1 3 14 15,(((14-1)*3)-15)
4729,4 9 10 13,(4*(9+(10-13)))
4730,4 4 6 13,((4*(13-6))-4)
4731,12 16 17 18,(12*((16+18)/17))
4732,4 4 15 18,((4+4)*(18-15))
4733,7 9 13 14,((14/7)+(9+13))
4734,6 7 8 9,(6/((9-7)/8))
4735,3 10 15 17,(3*(10+(15-17)))
4736,6 7 11 14,(6-(7-(11+14)))
4737,9 12 15 18,(9+(12-(15-18)))
4738,4 12 13 19,(4-(12-(13+19)))
4739,2 13 14 18,(14-(2*(13-18)))
4740,7 9 9 16,(7+((9/9)+16))
4741,9 15 15 15,(9-(15-(15+15)))
4742,4 5 7 16,((5+(7+16))-4)
4743,3 6 10 11,((6+(10+11))-3)
4744,11 14 14 14,(11+(14-(14/14)))
4745,2 5 5 13,(2*((5*5)-13))
4746,2 4 6 9,(2*(4*(9-6)))
4747,4 7 9 9,(4*(7-(9/9)))
4748,1 6 7 19,(1+((6*7)-19))
4749,6 9 17 18,(((17-9)*18)/6)
4750,2 4 18 19,((18/2)-(4-19))
4751,1 2 13 14,(((13+14)-2)-1)
4752,1 2 16 19,(((1+19)*2)-16)
4753,1 11 15 17,((1+11)*(17-15))
4754,5 12 16 19,((5+(16-19))*12)
4755,1 2 9 16,(1-(2-(9+16)))
4756,5 8 9 11,(9-(5*(8-11)))
4757,1 1 10 12,(1+(1+(10+12)))
4758,6 12 17 19,(12-(6*(17-19)))
4759,8 8 14 16,(8-(8*(14-16)))
